,high_formula,high_mpid,low_formula,low_mpid,average_voltage,battery_id,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume
3781,V2O5,mp-25620,V2ZnO5,mvc-11970,0.7078639500000015,mvc-11970_Zn,216.7624225602405,897.4659643675554,153.4383046450613,635.2838025277783,0.0109567134827708
3782,V2O5,mp-510748,V4ZnO10,mvc-16062,1.0726430575,mvc-16062_Zn,124.89942822640803,414.5690018779618,133.97250457277613,444.6845617191002,0.0503917116435361
3783,V5O7,mp-1046039,V5ZnO7,mvc-2562,0.0283471000000026,mp-1046039_Zn,124.04868528967889,636.4987688723486,3.516420486775382,18.04289425110302,0.0453437329012951
3784,V2O3,mp-1043388,V4ZnO6,mp-1043021,0.1681600549999991,mp-1043021_Zn,146.78850181722694,756.4212967806433,24.68396253895235,127.1998468698036,0.0317164979426038
3786,VO2,mp-714944,V4ZnO8,mvc-13217,0.5818322625000056,mvc-13217_Zn,134.96219684281274,577.868383183515,78.52536034102485,336.22246881488473,0.040508346028439
3787,VO2,mvc-5310,V2ZnO4,mvc-5133,0.8733223587499999,mvc-5133_Zn,231.7569087088192,1120.4205499973314,202.3984901701944,978.4883175156416,0.0811046277527447
3788,VO2,mvc-13223,V2ZnO4,mvc-12618,0.5798637387500043,mvc-11573_Zn,231.7569087088192,1113.5142472968423,134.38742756503933,645.6865345889438,0.0362960854334433
3789,VO2,mp-1190609,V2ZnO4,mvc-12124,0.4722072487500006,mp-1190609_Zn,231.7569087088192,1230.735181697767,109.43729224019656,581.1620740893347,0.0425462773739446
3790,VO2,mp-1047618,V2ZnO4,mp-1047669,0.7032093099999961,mp-1047618_Zn,231.7569087088192,1224.9694853554613,162.97361586086083,861.4099465678643,0.0423629071612601
3791,VO2,mp-776137,V2ZnO4,mp-1041899,0.6412883600000022,mp-1041899_Zn,231.7569087088192,1114.7576900015652,148.6230079045489,714.8811308184946,0.1004785190188748
3792,VO2,mp-714960,V2ZnO4,mp-18879,1.2915254400000058,mp-1045535_Zn,231.7569087088192,1131.9487595669975,299.3199434931989,1461.9406197572273,0.0678713163849509
3793,VO2,mp-1040910,V2ZnO4,mp-1040983,1.1318176250000014,mp-1040910_Zn,231.7569087088192,1125.1673885666426,262.3065539921579,1273.484281454951,0.064506215094592
3794,VO2,mvc-5548,V2ZnO4,mp-1048867,1.2113130258333356,mp-1048867_Zn,231.7569087088192,1122.745543099005,280.7301623458599,1359.9963010521478,0.0585410360017515
3795,VO2,mvc-11089,V2ZnO4,mp-1048892,1.1697351824999962,mp-1048892_Zn,231.7569087088192,1121.6451839321494,271.0942099041456,1312.027833927115,0.0966116719663487
3796,Si3(MoO6)2,mp-1143651,Zn3Si3(MoO6)2,mp-1154656,0.8056828025000018,mp-1143651_Zn,242.05217612521764,1201.2467058091297,195.0172756117894,967.8238124301948,0.0340794868136906
3797,Ta2CrO8,mp-1046486,Ta2Zn2CrO8,mp-1046112,1.9889030987499985,mp-1046112_Zn,159.36542148946916,1142.8242227531289,316.96238063400483,2272.966637960257,0.0874847041624973
3798,Zn(SbO3)2,mp-1045304,ZnSbO3,mvc-3953,0.3430747850000002,mp-1045304_Zn,113.9677699791878,723.5064035888726,39.09946818253933,248.21680385737585,0.139584892332629
3799,SbO2,mvc-2949,Zn(SbO2)2,mp-1046871,0.2136000975,mp-1046871_Zn,143.7359596030407,842.7400562905156,30.702014985465567,180.00935819080968,0.0139841102706255
3800,SbO2,mvc-12866,Zn(SbO2)4,mp-1043668,-0.0349861074999986,mp-1043668_Zn,78.77642679958079,441.30224518106144,-2.756080536475908,-15.439447789895372,0.0782775481646085
3801,Ce2ZnSb4,mp-1226796,Ce4Zn3Sb8,mp-1226943,-0.2259006725000056,mp-1226796_Zn,30.970569019529048,223.9279770770545,-6.9962723692194535,-50.58548061327246,0.0437145049843346
3802,CuW2O7,mp-1042407,ZnCuW2O7,mvc-6749,0.605339393333336,mp-1042407_Zn,88.07139354843578,527.3820949284124,53.31308394063159,319.2451573988289,0.1611546645033612
3803,Cu3(WO3)4,mp-1043077,ZnCu3(WO3)4,mp-1043315,-0.4784741174999945,mp-1043077_Zn,45.29573413186255,387.6623276355581,-21.67283641525731,-185.4863901034174,0.0406680819979954
3804,MnS2,mvc-34,Mn2ZnS4,mp-1104162,0.4791380074999991,mp-1104162_Zn,176.589786751284,685.2401384161692,84.61087856885996,328.32459457974693,0.1810623844378935
3805,CrP2O7,mp-540430,ZnCrP2O7,mp-1048332,1.724990535000001,mp-1048332_Zn,183.9823328253161,674.7894628843336,317.36778273089027,1164.00543659321,0.1128715808457263
3806,Cr2P2O9,mp-1040982,ZnCr2P2O9,mp-1040893,2.0231252512499984,mp-1040893_Zn,142.81048652006746,542.8122618487641,288.923501422046,1098.177193634361,0.03536254905466
3807,Cr3P3O13,mp-1047904,ZnCr3P3O13,mp-1041468,1.7430094025000122,mp-1041468_Zn,102.62656669031398,375.1556077370095,178.8790706875118,653.8997516862139,0.0184502663390657
3808,CrPO4,mvc-12174,ZnCr2(PO4)2,mp-1040837,1.17594254125,mp-1040837_Zn,149.1689691475048,551.8002656906517,175.41413665495966,648.8854066986902,0.0592007498033626
3809,MnF4,mvc-2979,MnZnF4,mvc-3477,2.9872337225000005,mvc-2979_Zn,273.0099986071215,1245.0238309484546,815.5446744188714,3719.1771731253634,0.0594505546113552
3810,W18O49,mp-19529,Zn(W18O49)2,mp-1217459,-0.7568900574999398,mp-1217459_Zn,6.496076685012705,46.817280534047455,-4.916815855643284,-35.43553415540599,0.0078408502243578
3811,W3O8,mp-1042978,Zn2W3O8,mvc-8027,0.8613274687500031,mp-1042978_Zn,132.29857227249067,1087.840158539591,113.95239437470374,936.9866101595076,0.0258795174366401
3812,W4O9,mp-1048022,ZnW4O9,mp-1045120,-0.8276537949999985,mp-1043973_Zn,56.736905097210894,479.1038996876779,-46.95851482026136,-396.5321607758052,0.021797472114954
3813,W2O3,mvc-934,Zn(W2O3)2,mp-1043075,0.0160328725000034,mp-1043075_Zn,59.77367404284254,607.3278195580044,0.9583436947856576,9.737209496678558,0.0904616439691485
3814,WO3,mp-19443,ZnWO3,mvc-5731,-0.7207508174999995,mp-1172828_Zn,180.3312620354349,1368.2347541554643,-129.9739045328463,-986.1563175894618,0.1248413204628049
3815,WO3,mp-1117059,Zn(WO3)2,mp-1045708,0.0988384450000032,mp-1045708_Zn,180.3312620354349,1562.3124136932088,13.47238583770319,116.71895044006486,0.0060387594619595
3816,WO2,mvc-5928,Zn(WO2)2,mp-1041123,0.1038661208333358,mp-1041123_Zn,107.83425405653524,962.357769065524,11.20032566180872,99.95636832665916,0.0266391747053533
3817,WO2,mp-1041282,Zn(WO2)2,mp-1041366,0.0131710158333304,mp-1041282_Zn,107.83425405653524,959.7319646542855,1.4202866675540058,12.640644902214952,0.0108250863243952
3818,WO2,mp-1047616,Zn(WO2)2,mp-1047722,-0.0257796800000016,mp-1047616_Zn,107.83425405653526,1037.008531840967,-2.7799325626163576,-26.733748108131635,0.0095570664567097
3819,WO2,mvc-2118,Zn(WO2)4,mp-1046548,-0.58022974249999,mp-1046548_Zn,57.71428605075359,468.18279670851257,-33.48754533379952,-271.65358357710545,0.0156008603519877
3820,WO2,mp-1040834,Zn(WO2)2,mp-1040786,0.6469424875000036,mp-1040786_Zn,107.83425405653526,961.2182345216154,69.76256055704228,621.8529156717757,0.032037092546644
3821,WO2,mp-25648,Zn(WO2)4,mp-1044229,-0.7731924424999996,mp-1044229_Zn,57.71428605075359,494.2719671795762,-44.62424979872582,-382.1673495628562,0.054387997228614
3822,WO2,mp-540010,Zn(WO2)2,mp-1046917,0.0718092549999958,mp-1046917_Zn,107.83425405653526,958.6972729078008,7.743497447280071,68.84333693803683,0.0167587731258249
3823,NiS2,mvc-1,Zn(NiS2)2,mvc-11132,0.6021934700000009,mvc-1_Zn,172.32587436884094,775.3110727770759,103.77351625695654,466.88726524505057,0.0822357219756706
3824,Ni3(AsO4)4,mvc-6713,Zn3Ni3(AsO4)4,mp-1041620,2.917786798333329,mp-1041620_Zn,173.2884275348475,810.8370156725236,505.6186861651198,2365.849539929284,0.0159187588245219
3825,Zn3Cu2(AsO4)4,mvc-13145,Zn2Cu(AsO4)2,mp-6278,2.5442981225000003,mvc-13145_Zn,56.75846068603136,268.5992960461482,144.41044495945968,683.3966846350366,0.0103339213469604
3826,BiSbO5,mp-1042388,ZnBiSbO5,mp-1042350,2.7096141593750054,mp-1042350_Zn,112.57664179021263,780.7496299701654,305.0392626096481,2115.5302522939564,0.1455375344374807
3828,Si3(WO6)2,mp-1143551,Zn3Si3(WO6)2,mp-1163950,0.0787977383333357,mp-1143551_Zn,191.4035378149256,1194.755538083897,15.082165888815226,94.1440342622386,0.0355840192066116
3829,Si2WO6,mp-1143521,ZnSi2WO6,mp-1163919,-0.9214705074999991,mp-1143521_Zn,133.5345609010975,720.5018245866157,-123.04815960232386,-663.9211819565041,0.0668269380142723
3830,Si4WO10,mp-1043760,ZnSi4WO10,mp-1043629,0.3265885587500086,mp-1043629_Zn,102.7693716508322,426.3983360414702,33.56330097108928,139.25681802118558,0.1314035251784939
3831,V(Si2O5)2,mp-1043652,VZn(Si2O5)2,mp-1043518,0.573728780000001,mp-1043518_Zn,137.90796107531213,438.6347368521355,79.12176626002646,251.6573724397972,0.0573473171805603
3832,V(SiO3)2,mp-25633,VZn(SiO3)2,mvc-5127,0.4440849300000002,mp-25633_Zn,199.62528647996768,759.555569236064,88.65058137268645,337.3071817953078,0.0950753304262521
3833,LaFeMoO6,mp-1043944,LaZnFeMoO6,mp-1044082,0.6952920925000021,mp-1043944_Zn,118.56547752249828,692.8282987980773,82.4376389648798,481.7180376145319,0.0683936865648418
3834,NiMoP2O9,mp-1043472,ZnNiMoP2O9,mp-1043107,1.0164341137499997,mp-1043107_Zn,125.83312231431984,506.2587358627256,127.90107815995098,514.5786495148245,0.030582174883236
3835,MoPO5,mp-1044164,ZnMo2(PO5)2,mp-1044091,0.5433541799999992,mp-1044091_Zn,111.8521463639059,496.2408222178228,60.77533126879999,269.63452503869047,0.0266715114741715
3836,Mo2P2O9,mp-1040930,ZnMo2P2O9,mp-1041036,0.4240381100000028,mp-1040930_Zn,115.71537389292374,479.4304902957929,49.06772844349905,203.2967989814027,0.0196469033856443
3837,Mo3P3O13,mp-1047920,ZnMo3P3O13,mp-1041428,0.3369882874999965,mp-1041428_Zn,81.94386369898517,323.8299744272065,27.614122299054145,109.126908523392,1.6245114643709258e-05
3838,NiN,mvc-11162,Zn(NiN)2,mvc-13905,0.8650186025000005,mvc-11162_Zn,254.27240705101727,1426.9044864900184,219.9503622015823,1234.2989248045765,0.1504196448264894
3839,Cu3(SbO3)4,mp-1042691,ZnCu3(SbO3)4,mp-1042687,-0.6680706024999973,mp-1042687_Zn,57.32447937865764,372.4865724498864,-38.29679947649848,-248.84732887975449,0.0471106473497513
3840,Ba(BiO2)4,mp-1047467,BaZn(BiO2)4,mp-1046956,1.4411681374999978,mp-1046956_Zn,45.94594271106135,351.0610239555719,66.21582868258189,505.9379620428937,0.1122835863070295
3841,TiNiP2O9,mp-1043495,TiZnNiP2O9,mp-1043054,2.416114338750004,mp-1043054_Zn,141.83997922354789,538.3287342850916,342.7016076100167,1300.6637738673508,0.0751365634528173
3842,VAsO5,mvc-5644,VZnAsO5,mvc-5769,1.5174564237499992,mvc-5644_Zn,197.60069507547783,833.6960986701259,299.8504440797487,1265.0975003822955,0.0516390077863997
3843,V2Zn3(P2O9)2,mvc-12133,VZn2P2O9,mp-616607,2.120574967499996,mvc-12133_Zn,69.12914390126376,236.0572163015822,146.59353208172493,500.57702378686713,0.0243612178306658
3844,V2(PO4)3,mvc-15019,V4Zn(PO4)6,mvc-12911,2.9235593174999983,mvc-12911_Zn,165.81292797090836,627.4138605684923,333.8230534136687,1263.141621416749,0.0119601138399043
3845,VP2O7,mp-32442,VZnP2O7,mp-1048243,1.1630197624999972,mp-1048243_Zn,184.65071689744016,690.9903023149955,214.75243291151503,803.6353772881872,0.0901706830907536
3846,V3(P2O7)2,mp-32416,V3Zn(P2O7)2,mp-1044206,-0.3149931575000075,mp-1044206_Zn,94.68478184687277,346.41255279272065,-29.82505840114585,-109.11758380181712,0.0158156863490128
3847,VPO5,mp-1216303,VZnPO5,mp-1046701,1.2806977825000003,mp-1046701_Zn,235.80267961251823,934.0777603618948,301.9919688873101,1196.2713163780452,0.1265303759597342
3848,V2P2O9,mvc-12304,V2ZnP2O9,mp-1041048,1.0717698462500116,mp-1041048_Zn,143.61752922811343,529.4549361767873,153.92493721962168,567.4538355425051,0.0085322053298457
3849,V3P3O13,mp-1047927,V3ZnP3O13,mp-1047813,0.9095704674999944,mp-1047813_Zn,103.25199636717012,354.0015794955466,93.91496660599464,321.9893821575007,0.0085847064175281
3850,Cu3(MoO3)4,mp-1043118,ZnCu3(MoO3)4,mp-1043065,-0.186757432499983,mp-1043065_Zn,64.44214426656428,396.42729835871774,-12.035049408017048,-74.03574441437885,0.0283592364232199
3851,CuMoO4,mp-1047798,ZnCu2(MoO4)2,mp-1041415,1.0530086787500017,mp-1041415_Zn,104.61641800009312,490.69948958402,110.16199609383597,516.7108211901691,0.0047814789021061
3852,Cr5(TeO6)3,mp-1046527,Zn4Cr5(TeO6)3,mp-1046556,1.326394153124999,mp-1046527_Zn,179.81451350827763,994.6112912658388,238.5049193643956,1319.246601367114,0.1075376884163263
3853,Cr3(FeO6)2,mp-1042994,Zn3Cr6(FeO6)4,mvc-7999,1.1601529524999896,mp-1042994_Zn,144.149630643709,537.5739720662257,167.235619593082,623.6680308797787,0.0096124675357907
3854,Cr(GeO3)2,mvc-8359,ZnCr(GeO3)2,mp-1043308,1.0838236124999958,mp-1043308_Zn,149.44445897683406,716.2369651627931,161.97143339637972,776.2745349887721,0.0889239453214039
3855,Cr2(GeO4)3,mvc-4499,Zn3Cr2(GeO4)3,mvc-4588,2.403918780416665,mvc-4499_Zn,226.4492913113308,1205.2739359609827,544.3657041953524,2897.3806502033194,0.0429908371436291
3856,Ba(WO2)4,mp-1041454,BaZn(WO2)4,mp-1044892,-0.2542356975000026,mp-1041454_Zn,50.27990355093383,422.98750612542057,-12.782946349504522,-107.53852365358291,0.1114270334735996
3857,Ti4(CuO4)3,mvc-11034,Ti4Zn(CuO4)3,mp-1042621,0.7910589524999998,mp-1042621_Zn,83.81909135822787,433.87055744361385,66.30584260934152,343.21718869193614,0.0130387851737838
3858,Sr9Zn2(CuO7)2,mvc-13329,Sr9Zn4(CuO7)2,mp-555609,2.2731997350000035,mvc-12056_Zn,76.5046428508212,385.6451374655877,173.91033385475666,876.6484242908139,0.00302519961794
3859,Zr5Sn3,mp-510522,Zr5ZnSn3,mp-1189981,0.3598838024999984,mp-1189981_Zn,61.0749308244994,457.6923294294132,21.97987834254521,164.71605589013913,0.0566783512043922
3860,Ca9Zn4Sb9,mp-21594,Ca2ZnSb2,mp-1227973,-0.0695067625000127,mp-1227973_Zn,15.30741289392616,70.0845236150386,-1.0639687125077584,-4.871348337837024,0.0157798716277723
3861,V(GeO3)2,mp-775220,VZn(GeO3)2,mp-1043368,0.5635360050000009,mp-1043368_Zn,149.88515324909653,714.5828064458047,84.46568047080876,402.6931399861577,0.0849727853152748
3862,V(GeO3)2,mp-1043195,VZn(GeO3)2,mp-1043218,0.5672833750000001,mp-1043195_Zn,149.88515324909653,723.1546964050624,85.02735559753972,410.2336368237642,0.0317418684553623
3863,CrWO6,mvc-5000,Zn2CrWO6,mvc-5100,1.686055703750005,mvc-5000_Zn,231.72119218502652,1665.9849190313405,390.6948377633152,2808.9433750942817,0.1211271630623129
3864,CrWO6,mvc-5774,Zn2CrWO6,mp-1041661,1.6172068025000017,mp-1041661_Zn,231.72119218502652,1610.0810523113182,374.7410882850352,2603.8340303742248,0.0075327153916795
3865,Ho(MoO3)2,mp-1041198,HoZn(MoO3)2,mp-1040974,0.6272040875000022,mp-1040974_Zn,103.43754665045536,728.8998884532814,64.87645206013778,457.16898941619377,0.0285848717292855
3866,Ti2(PO4)3,mp-774537,Ti2Zn(PO4)3,mp-1043719,0.9612803400000068,mp-1043719_Zn,120.17063374820889,392.8454012174092,115.5176676674945,377.6345608497102,0.0256916729129959
3867,TiP2O7,mvc-5346,TiZnP2O7,mvc-5417,-0.6228528850000027,mvc-5346_Zn,186.62728526058123,674.2390570990024,-116.2413430442715,-419.9517418937952,0.0264989254851353
3868,Ti3(P2O7)2,mp-1047047,Ti3Zn(P2O7)2,mp-1047051,-1.0429916875000012,mp-1047047_Zn,96.2529814194524,326.14001040516786,-100.39105951758091,-340.16131981375395,0.0367355497864068
3869,Ti2P2O9,mp-1044823,Ti2ZnP2O9,mp-1049239,-0.4196306174999997,mp-1044823_Zn,146.0232496713741,515.3016781115147,-61.27582642895534,-216.236361384721,0.0087964328834231
3870,Ti3P3O13,mp-1041196,Ti3ZnP3O13,mp-1041160,-0.8257624549999982,mp-1041160_Zn,105.11961928441028,346.39731708988063,-86.80383488895978,-286.04189896555266,0.0132496116803941
3871,CoP2O7,mvc-12100,ZnCo2(P2O7)2,mvc-12821,2.7281390999999977,mvc-12100_Zn,179.70353670604877,712.1822322331763,468.7802445150853,1857.8207590409104,0.0351840474917215
3872,Co3(P2O7)2,mp-540500,ZnCo3(P2O7)2,mp-1043740,1.4718489424999934,mp-1043740_Zn,90.83781687234764,364.6996852951289,133.69954470257295,536.7828461317159,0.0485644361568067
3873,Ho(WO3)2,mp-1041295,HoZn(WO3)2,mp-1041307,-0.1553355449999949,mp-1041295_Zn,77.23594893859078,703.3004414597661,-11.99748822196778,-109.24755737288982,0.0516936826353919
3875,Ba(FeO2)4,mvc-10874,BaZn(FeO2)4,mp-1044403,2.524598257500001,mp-1044403_Zn,96.73683317084968,473.1440715607044,244.22164045919536,1194.49869860861,0.1221658507214114
3877,SrV(PO4)2,mp-1046421,SrVZn(PO4)2,mp-1046426,0.9729422075000024,mp-1046421_Zn,136.0780990498032,539.1587587007422,132.39612608191948,524.5703128832612,0.0233986371276435
3878,TiS2,mp-9027,Ti2ZnS4,mvc-11251,0.3913336974999999,mp-1045350_Zn,185.21909832482493,679.3970326049058,72.48247459506977,265.8709528398058,0.1071844217146036
3879,Ni(PO3)4,mp-695808,ZnNi(PO3)4,mp-561847,3.3702888699999867,mp-561847_Zn,121.827615398647,407.1071587221716,410.594256236699,1372.0687259386527,0.0086542024636995
3880,NiP2O7,mp-32334,ZnNiP2O7,mp-1048278,2.8971673999999914,mp-1048278_Zn,179.84811858095745,722.7481166018885,521.0501061040826,2093.922281830384,0.0505767518316955
3881,Ni3(P2O7)2,mp-32394,ZnNi3(P2O7)2,mp-1043713,2.111707067499997,mp-1043713_Zn,90.94869240807324,374.3259289061101,192.0569965380116,790.4667096195342,0.0672193299395547
3882,Ni3P3O13,mp-1048029,ZnNi3P3O13,mp-1048030,2.5370169499999995,mp-1048029_Zn,98.82503183713828,376.83713843630426,250.72078085510933,956.0422076024004,0.0484070669943734
3883,Ni2P2O9,mp-1044234,ZnNi2P2O9,mp-1043209,2.56010674875,mp-1043209_Zn,137.88971799031194,568.6285455863452,353.0123976102318,1455.7497770874993,0.1009228710284186
3884,LaFeSbO6,mp-1043995,LaZnFeSbO6,mp-1044018,1.5141082424999983,mp-1043995_Zn,112.15982995605336,712.8898660135577,169.82212301385866,1079.3924221258474,0.0051756829160682
3885,Cr(Si2O5)2,mp-1142841,ZnCr(Si2O5)2,mp-1043538,1.815071163750003,mp-1043538_Zn,137.53479608001138,441.62049752993374,249.6354423770656,801.5726303875122,0.1383858907973369
3886,Cr(SiO3)2,mp-25502,ZnCr(SiO3)2,mvc-5136,1.0269811950000096,mp-25502_Zn,198.8443283810452,744.1097260153889,204.2093859797401,764.1866956344138,0.1361730133745915
3887,Cr2(SiO4)3,mp-1172462,Zn3Cr2(SiO4)3,mvc-3905,2.416525058333334,mp-1172462_Zn,278.95520420889943,1293.0020200332915,674.102241123298,3124.5717818860694,0.0550999862925092
3888,Cr4(CuO4)3,mp-1043136,ZnCr4(CuO4)3,mp-1043069,1.1754477575000002,mp-1043069_Zn,81.70881914493295,448.11571822260856,96.04444823188452,526.7366160852672,0.0265758136618601
3889,BaSbF7,mp-1041341,BaZnSbF7,mp-1041326,1.188048402499999,mp-1041326_Zn,117.16883290530627,576.385640848771,139.20224475593847,684.7740398343208,0.0227432990912543
3890,Ba(MoO2)4,mp-1047842,BaZn(MoO2)4,mp-1044491,0.3244592724999982,mp-1044491_Zn,75.02256530591184,425.7719670993729,24.34176696023976,138.14566269595568,0.1404345686843984
3891,FeNiP2O9,mp-1043619,ZnFeNiP2O9,mp-1043109,2.5136283262499908,mp-1043109_Zn,138.90753539217434,544.360001464518,349.16191569134253,1368.318719358699,0.0533991621591267
3892,PWO5,mp-1044162,ZnP2(WO5)2,mp-1044100,0.2762205549999996,mp-1044100_Zn,81.83277076183904,454.1840541230284,22.60389335702293,125.4549715020128,0.0631437447322615
3893,P2W2O9,mp-1040961,ZnP2W2O9,mp-1041044,-0.4487327150000006,mp-1040961_Zn,83.881614993919,483.4302166224515,-37.64042483480604,-216.9309536180311,0.0380629346023893
3894,P4W3O14,mp-1041213,ZnP4W3O14,mp-1040898,-0.9191581849999956,mp-1040898_Zn,55.55772527489035,297.7822715131935,-51.0663379263966,-273.70901220924287,0.0418773304237667
3895,P2WO7,mvc-5592,ZnP2WO7,mvc-5625,-0.3156716150000016,mvc-5592_Zn,126.66336243022052,614.0440334267812,-39.98402817967825,-193.836271712947,0.0517637499303316
3896,P4WO12,mp-767563,ZnP4WO12,mp-1045883,-0.1812470174999938,mp-1045883_Zn,94.84952698129376,345.4066023821165,-17.19119387664469,-62.60391650656488,0.0675214690912568
3897,Ti(Si2O5)2,mp-1043406,TiZn(Si2O5)2,mp-1043408,-0.615441386249993,mp-1043406_Zn,139.0075068008758,408.5362906763346,-85.55097268468633,-251.43014106727347,0.0546092498256456
3898,Ti(SiO3)2,mp-25301,TiZn(SiO3)2,mvc-4912,-1.1099658324999973,mp-25301_Zn,201.9374477289672,769.5327637831971,-224.1436672814077,-854.15507478864,0.0653322323698986
3899,Ba2Mn2CuF14,mp-1045769,Ba2Mn2ZnCuF14,mp-1045867,2.1088779325000053,mp-1045769_Zn,68.76911533975147,323.194436723306,145.02566977754947,681.5776155125493,0.0442721888627481
3900,BaMn4O8,mp-1041312,BaMn4ZnO8,mp-1044381,1.6776056575000005,mp-1041312_Zn,97.3743525417594,470.3022859341788,163.35576471945512,788.9817756183612,0.1337293919692663
3901,FeF4,mvc-13960,ZnFeF4,mvc-3519,2.5822135550000005,mvc-13960_Zn,271.7546841332384,1271.054872447189,701.7286290035918,3282.135120781928,0.0720154425258772
3902,MoAsO5,mvc-5626,ZnMoAsO5,mp-1047153,1.3252923350000017,mp-1047153_Zn,169.48610199874824,791.1136900458906,224.6186318679695,1048.456909531386,0.1240348042331205
3903,TiCr(PO4)3,mp-1044382,TiZnCr(PO4)3,mp-1044311,2.2572784200000107,mp-1044311_Zn,119.06843075033696,400.1885335009137,268.7705992360013,903.3369406030636,0.0452363242655768
3905,Ba2ZnFe2F14,mvc-15137,BaZnFeF7,mp-567135,3.874364837500001,mvc-15137_Zn,68.44623825191299,317.9974663518641,265.18569874235925,1232.038202047752,0.0129233986981844
3906,Mn3(P2O7)2,mp-694554,Mn3Zn(P2O7)2,mp-1043615,1.1371504100000087,mp-1043615_Zn,92.72107874448356,345.0401291972772,105.43781270993256,392.36252438313977,0.0288520171845054
3907,Mn2P2O9,mp-1040954,Mn2ZnP2O9,mp-1041017,1.8677412900000028,mp-1040954_Zn,140.6063385404047,529.7509029085154,262.6162641276326,989.4376347770168,0.0195064307932284
3908,Mn3P3O13,mp-1047928,Mn3ZnP3O13,mp-1047803,1.7704778499999967,mp-1047803_Zn,100.92123305596606,365.55317453215935,178.6788077202754,647.2037985063711,0.0197282532891502
3909,Nb3Se4,mp-561,Nb12ZnSe16,mp-1220761,-0.4420286075000015,mp-1220761_Zn,21.935653676591016,142.84905402563444,-9.696186449265817,-63.14336843364368,0.0021913040379251
3910,Mn4(CuO4)3,mvc-12083,Mn4Zn(CuO4)3,mp-1043063,1.2180065525000052,mp-1043063_Zn,80.26895248502284,446.6485270505446,97.7681100890694,544.0208326120392,0.0348929377472073
3911,SrNi(PO4)2,mvc-15098,SrZnNi(PO4)2,mp-565455,2.6964909675000026,mvc-15098_Zn,133.45187199399297,560.12495862774,359.8517674277686,1510.3718916110138,0.0017392304091876
3912,Co(GeO3)2,mp-1043245,ZnCo(GeO3)2,mp-1043196,2.216627349999994,mp-1043196_Zn,146.60896203186633,733.678501830803,324.97743499494555,1626.2918332651786,0.0363265564985841
3913,CoN,mvc-15478,Zn(CoN)2,mvc-13747,0.8348450374999987,mvc-13747_Zn,253.6952514731109,1496.8118773977044,211.79622172964085,1249.60596791653,0.0997425815157255
3914,CrSe2,mvc-13180,Zn(CrSe2)2,mp-4697,0.7669484000000018,mvc-11653_Zn,110.46663538153668,597.1185570891881,84.72220925925313,457.95912196986257,0.1742767087707795
3918,WF5,mvc-3816,ZnWF5,mvc-3753,0.6871699162500007,mvc-3753_Zn,155.7134688229578,830.7591491091695,107.001611330069,570.8726949172698,0.0249753550914093
3919,WF5,mvc-14167,ZnWF5,mvc-14226,0.6922653675000006,mvc-14167_Zn,155.7134688229578,837.8271212542534,107.79504171942476,579.9986999965432,0.004329922403675
3920,Si4SnO10,mp-1043403,ZnSi4SnO10,mp-1043405,0.9996744450000016,mp-1043403_Zn,117.43318117338907,405.38499236891136,117.39495021409236,405.2530172577213,0.0384460857324919
3921,Ni(GeO3)2,mp-1043316,ZnNi(GeO3)2,mp-1043166,2.747454792499999,mp-1043166_Zn,146.70518024718268,754.4767007879891,403.0658505546982,2072.8906274095484,0.0403615978783189
3922,BaMoF7,mp-1047957,BaZnMoF7,mp-1047902,1.5719797274999985,mp-1047902_Zn,124.177278135554,606.4650008016006,195.20416384521965,953.3506866983864,0.0459914354393862
3923,Nb2WO8,mp-1046949,Nb2Zn2WO8,mp-1047052,0.4684499699999995,mp-1046949_Zn,170.58350371911732,1129.522616133071,79.90983719971531,529.1248356418582,0.0321600950065485
3924,Ti(BiO3)2,mvc-14940,TiZn(BiO3)2,mp-550998,2.690014682500004,mvc-14940_Zn,85.45938370688815,634.1431765902345,229.8869969289307,1705.854455834923,0.001882409125923
3925,Ti(BiO3)2,mvc-14949,TiZn(BiO3)2,mp-557950,2.692495570000003,mvc-14949_Zn,85.45938370688815,640.7305522245479,230.0990120457268,1725.1641734282505,0.010076306880399
3927,Co3(AsO4)4,mp-1047608,Zn3Co3(AsO4)4,mp-1041483,2.4244435608333346,mp-1041483_Zn,173.1541961995734,800.3167495263606,419.8025760073276,1940.3227900162497,0.0428742538356294
3928,Fe2(WO4)3,mp-1042860,Zn3Fe4(WO4)6,mp-1043064,0.6742765091666647,mp-1042860_Zn,84.34183289297474,473.4931158703205,56.869716659793184,319.2652852834868,0.0271034403545238
3929,Ba2Fe2CuF14,mvc-12243,Ba2ZnFe2CuF14,mp-1045827,3.003637610000004,mp-1045827_Zn,68.60945232302599,326.19524861859134,206.07793139894287,979.7723169541024,0.0827116889250343
3930,MnNb2ZnO8,mvc-15048,Mn2Nb4Zn3O16,mvc-13332,1.7465138325000047,mvc-13332_Zn,107.2994895068537,568.2594411594233,181.604023854573,961.7771862867112,0.0345545449858579
3931,SrCo(PO4)2,mp-1046454,SrZnCo(PO4)2,mp-1046379,2.250515115000004,mp-1046379_Zn,133.37224845585757,549.6019882730042,300.1562610714434,1236.8875818424508,0.0417984544590857
